RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Nashville, TN_B25091_010E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 40 to 49.9 percent,7283,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_003E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying less than 10 percent,3543,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_019E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 30 to 34.9 percent,900,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_014E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying less than 10 percent,15683,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_015E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 10 to 14.9 percent,7204,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_020E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 35 to 39.9 percent,658,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_005E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 15 to 19.9 percent,17649,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_022E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying more than 50 percent,1557,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_002E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage,94125,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_011E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying more than 50 percent,12506,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_017E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 20 to 24.9 percent,3215,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Percent of homeowner households paying unaffordable housing costs,22,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_006E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 20 to 24.9 percent,15772,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_008E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 30 to 34.9 percent,7936,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_001E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Total homeowner households,130303,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_016E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 15 to 19.9 percent,5069,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_018E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 25 to 29.9 percent,1056,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 10 to 14.9 percent,9994,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage paying 40 to 49.9 percent,520,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage not computed,316,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households without a mortgage,36178,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage not computed,258,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 25 to 29.9 percent,13548,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_006E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Homeowner households with a mortgage paying 20 to 24.9 percent,10841,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_002E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Homeowner households with a mortgage,66390,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_001E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Total homeowner households,100714,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_020E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households without a mortgage paying 35 to 39.9 percent,583,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_013E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households without a mortgage,28534,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_022E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households without a mortgage paying more than 50 percent,2131,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_001E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Total homeowner households,101753,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_023E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Homeowner households without a mortgage not computed,317,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_008E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Homeowner households with a mortgage paying 30 to 34.9 percent,5757,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_016E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Homeowner households without a mortgage paying 15 to 19.9 percent,3331,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_015E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households without a mortgage paying 10 to 14.9 percent,5395,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Percent of homeowner households paying unaffordable housing costs,26,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_009E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households with a mortgage paying 35 to 39.9 percent,4269,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_015E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Homeowner households without a mortgage paying 10 to 14.9 percent,5465,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_011E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households with a mortgage paying more than 50 percent,11379,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_023E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households without a mortgage not computed,353,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_016E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Homeowner households without a mortgage paying 15 to 19.9 percent,3446,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_010E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Homeowner households with a mortgage paying 40 to 49.9 percent,5063,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_014E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Homeowner households without a mortgage paying less than 10 percent,11271,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_009E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Homeowner households with a mortgage paying 35 to 39.9 percent,3974,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_021E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Homeowner households without a mortgage paying 40 to 49.9 percent,900,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_012E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households with a mortgage not computed,303,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_004E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Homeowner households with a mortgage paying 10 to 14.9 percent,8573,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_013E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households without a mortgage,29008,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_003E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Homeowner households with a mortgage paying less than 10 percent,3299,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_006E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households with a mortgage paying 20 to 24.9 percent,11996,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_011E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Homeowner households with a mortgage paying more than 50 percent,10416,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Benchmark Average_B25091_020E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Homeowner households without a mortgage paying 35 to 39.9 percent,652,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
